	@RELATION nfr

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE Software Engineering Repository data set made publicly
% available in order to encourage repeatable, verifiable, refutable, and/or
% improvable predictive models of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://promisedata.org/repository .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% (c) 2007  Jane Cleland-Huang  jhuang@cti.depaul.edu
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
% Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
% Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
%      license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
%      the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
%      this license impairs or restricts the author's moral rights.
%


@ATTRIBUTE ProjectID {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@ATTRIBUTE RequirementText string
@ATTRIBUTE class {F,A,L,LF,MN,O,PE,SC,SE,US,FT,PO}%Check and make sure that FT and PO should be there

@DATA
23,'The system shall provide data review wizard for comparing incoming bridge data with existing data. The errors will be highlighted for easy review.',F
23,'The system shall guarantee atomic database transactions to ensure maximum data integrity, using standard .NET transaction management capabilities.',F
23,'The system shall maximize multi-user concurrency and conflict resolution in the application using standard .NET session and transaction management capabilities.',F
23,'The user shall be able to exchange data in NBI format.',F
23,'The user shall be able to exchange data in PDI format as specified in the Pontis Technical Manual.',F
23,'The user shall be able to exchange data in XML format. The emerging TransXML schema specification17 shall be utilized once established and accepted.',F
23,'The user shall be able to exchange bridge inspection data in PDI format.',F
23,'The user shall be able to designate a recipient for checked-out bridges.',F
23,'The system shall store all export/import control information within the database for central administration, eliminating any dependency on workstation control files to manage export/import behavior.',F
23,'The system shall strictly separate transient or volatile batch operation control records – e.g. bridge records to be included in a report – from more static control record – e.g. currently checked-out bridges.',F
23,'The user shall be able to archive data for existing and removed structures.',F
23,'A selection/filter capability shall be provided to restrict operations on active, inactive, or all structures during any data archiving activity.',F
23,'The system shall provide reporting mechanism for viewing archived data.',F
23,'The user shall be able to restore the archived data.',F
23,'The system shall use timestamps in the database to log when rows were last changed.',F
23,'The system shall continue to provide existing application integration capabilities with BRIDGEWare products.',F
23,'The system shall support concurrent storage in the database of planned, active, and inactive structures, and potentially other status/lifecycle phase indicators, to facilitate BRIDGEWare integration.',F
23,'The administrator shall be able to create and edit new application roles.',F
23,'The administrator shall be able to assign users to application roles.',F
23,'The system shall provide user interface for managing application roles.',F
23,'The administrator shall be able to assign application permissions to each user roles.',F
23,'The administrator shall be able to add new users to the system.',F
23,'The user shall be able to modify his or her basic account profile.',F
23,'The administrator shall be able to create bridge-level access filters.',F
23,'The administrator shall be able to assign bridge-level filters for each user.',F
23,'The administrator shall be able to remove users from the system or disable access as appropriate.',F
23,'The system shall be capable of validating user name and password during log-in process.',F
23,'The system shall be capable of authorizing access to Pontis functionalities depending on the user’s privileges during log-in process.',F
23,'The system shall be capable of tracking login and logout activity.',F
23,'The system shall be capable of running concurrent sessions for a user.',F
23,'The system shall be capable of supporting Windows Authentication mechanism for database access.',F
23,'The system shall be capable of initiating a session without a login prompt. This capability will provide support for an independent launch shell for Pontis and will be configured by the system administrator.',F
23,'The system shall be capable of integrating authentication and permissions with BRIDGEWare.',F
23,'The system shall be capable of operating with a single-sign-on authentication mechanism based on Active Directory Services or the LDAP standard.',F
23,'The administrator shall be able to configure the system units of measure in either English or metric mode. This will be a permanent setting for the application and database.',F
23,'The system shall be capable of storing the INI file configuration information in the database or workstation registry as appropriate, eliminating dependency on INI files for program operation.',F
23,'The system will accommodate XP directory security and file permissions when storing any configuration or session parameters.',F
23,'The administrator shall be able to edit the DATADICT table or its successor(s) through a GUI window.',F
23,'The administrator shall be able to add and configure pre-populated new structure templates.',F
23,'The administrator shall be able to configure field-level security.',F
23,'The administrator shall be able to configure some fields as mandatory for user input.',F
23,'The administrator shall be able to configure different levels of permission to control editing of checked-out bridges.',F
23,'The system shall adhere to a .NET logging standard.',F
23,'The system shall adhere to a .NET exception handling standard.',F
23,'The administrator shall be able to configure the values in the dropdown lists in the system.',F
23,'The administrator shall be able to create agency-specific elements, including element definitions, condition states, actions, models and other related information.',F
23,'The administrator shall be able to configure definitions of element types, environments, materials, and categories.',F
23,'The administrator shall be able to add custom structure lists.',F
23,'The administrator shall be able to add custom project lists.',F
23,'The administrator shall be able to configure default values for various scenario parameters.',F
23,'The administrator shall be able to configure customizable options that affect system operations.',F
23,'The system shall validate all configuration options to verify proper program operation, including explicit identification of any potentially conflicting program options.',F
23,'Configuration option validation shall be supported by a built-in diagnostic report.',F
23,'The administrator shall be able to configure the labels of user interface items and screen displays.',F
23,'The system shall be capable of supporting internationalization using the standard Windows/.NET internationalization support.',F
23,'The system shall be capable of showing all screens, menus, user interface controls, prompts, error messages and information notices in native language, with some of these elements customizable.',F
23,'The system shall provide an interface to communicate with an external service or third-party software. A set of standard interfaces will be defined for this capability.',F
23,'The system shall provide application administrators with a secured tool for overriding bridge/project check-out status.',F
23,'The system shall provide application administrators with a secured tool for clearing batch processing tables used by the system for deadlock/lockout resolution.',F
23,'The system shall provide a fixed set of predefined, secured, administration reports to document users, user roles, application privileges, user login sessions, checked-out bridges, and other key information necessary to manage application operation.',F
